SampleID	Tissue	Genotype	Treatment	Replicate	paired	spots	avgLength
SRR4448406		4e69f0a39493	TSCA_Blueberry_Diesel	1	TRUE	1317605	151
SRR4448407		4a4e4661baa2	TSCA_Cannatonic	1	TRUE	1184062	150
SRR4448408		4a4bc6af2962	TSCA_Diablo	1	TRUE	2657126	150
SRR4448409		49eb952ab1e7	TSCA_Space_Candy	1	TRUE	3768320	150
SRR4448410		493f56a296c7	TSCA_Purple_Urkle	1	TRUE	769742	150
SRR4448411		4d2c944de673	TSCA_Key_Lime_Pie	1	TRUE	768917	150
SRR4448412		4d132f96cfbe	TSCA_Cookies	1	TRUE	840165	150
SRR4448413		4c3321b48470	TSCA_Hell_Hound	1	TRUE	1238306	150
SRR4448414		4b9ed7a9452a	TSCA_Tuffalo_Durban	1	TRUE	956724	150
SRR4448415		9b821f5038e5	TSCA_Platinum_Cookies	1	TRUE	878832	151
SRR4448416		9b9635b8146e	TSCA_Critical_Purple_Kush	1	TRUE	804800	150
SRR4448417		9081160c02fd	TSCA_Jah_Goo	1	TRUE	1211870	150
SRR4448418		9024917a6f67	TSCA_Sage	1	TRUE	1041919	150
SRR4448419		8c59ccf2d2fa	TSCA_Blue_Dream	1	TRUE	621337	150
SRR4448420		8b7df638ea3d	TSCA_Kyle_Kushmans_Strawberry_Cough	1	TRUE	1493904	150
SRR4448421		8cf5bb1b6aba	TSCA_Lamb's_Bread	1	TRUE	986093	150
SRR4448422		8ca4a8cb9f13	TSCA_Sour_Tsunami	1	TRUE	874368	150
SRR4448423		8ea32227ba38	TSCA_Northern_Cali_Gooey	1	TRUE	615241	150
SRR4448424		8e7eccb889b5	TSCA_ADAK	1	TRUE	1591293	150
SRR4448425		9003ba6a6c46	TSCA_OGK_x_Tangerine	1	TRUE	650922	150
SRR4448426		8f5f66f24841	TSCA_Humboldt_OG	1	TRUE	1509417	150
SRR4448427		8ab8009f33f1	TSCA_Afgooey	1	TRUE	896971	150
SRR4448428		8b3cdda970c3	TSCA_Medibud	1	TRUE	1183975	150
SRR4448429		89f4225e8fb4	TSCA_Alien_Daug	1	TRUE	739201	150
SRR4448430		8a6c66e5f435	TSCA_Chocolate_Chunk	1	TRUE	1893834	150
SRR4448431		89663f847cdf	TSCA_Louie_13	1	TRUE	928833	150
SRR4448432		89708b58493d	TSCA_Sour_Diesel	1	TRUE	1280269	150
SRR4448433		8aa5303604f1	TSCA_Headband	1	TRUE	977984	150
SRR4448434		8ab090de4c22	TSCA_Beaver_Dog	1	TRUE	1173497	151
SRR4448435		8a70c7ffc62b	TSCA_Blue_Dream	1	TRUE	3154008	150
SRR4448436		8a7d6bdb1e3c	TSCA_Dream_Queen	1	TRUE	1262663	150
SRR4448437		8877705b3de6	TSCA_Blue_Dream	1	TRUE	2614364	150
SRR4448438		87e1855725c8	TSCA_Purple_Sour_Diesel	1	TRUE	1653126	150
SRR4448439		877051f38118	TSCA_PitBull	1	TRUE	2711625	149
SRR4448440		87603789e9b3	TSCA_Perseus_Indy_99	1	TRUE	1141617	150
SRR4448441		8752c7a402d8	TSCA_Dutch_Treat	1	TRUE	1997223	150
SRR4448442		86ca9fde77e4	TSCA_619_OG	1	TRUE	1971080	150
SRR4448443		864e25e2ab5a	TSCA_OG_Skunk	1	TRUE	835832	150
SRR4448444		863238889173	TSCA_Cherry_Pie	1	TRUE	1541136	150
SRR4448445		8916317fcc68	TSCA_Jack_One-J1	1	TRUE	1246201	150
SRR4448446		88f5b7a909f6	TSCA_Purple_Kush	1	TRUE	1479509	150
SRR4448447		7e0cd4f65a40	TSCA_Chernobyl	1	TRUE	614508	150
SRR4448448		7de0adaee6ab	TSCA_Grape_Ape	1	TRUE	1099348	150
SRR4448449		7e62d7077eaa	TSCA_Tangerine	1	TRUE	2887061	150
SRR4448450		7e5cd152e4e9	TSCA_Alaskan_Thunder_Fuck	1	TRUE	4030299	150
SRR4448451		7c5d0b23ea27	TSCA_4_Corners_x_Harliquinn	1	TRUE	1220930	150
SRR4448452		7b88aa97405c	TSCA_Marionberry_#2	1	TRUE	1029253	150
SRR4448453		7d2aefc8a40e	TSCA_3rd_Dimension	1	TRUE	1135168	150
SRR4448454		7c786e602cc3	TSCA_#3_Pheno	1	TRUE	1954392	150
SRR4448455		80ecee68a136	TSCA_Super_Skunk	1	TRUE	696598	150
SRR4448456		7e9b47c643b9	TSCA_Chem_Dawg_4	1	TRUE	1913689	150
SRR4448457		9f65f36704d6	TSCA_Candy_Jack	1	TRUE	890038	150
SRR4448458		9ef87c87a2b9	TSCA_White_Ribbon	1	TRUE	1691045	150
SRR4448459		9f31f4d52820	TSCA_AC/DC_x_finals	1	TRUE	349453	150
SRR4448460		810cfecdbe3c	TSCA_Orange_Crush	1	TRUE	748867	150
SRR4448461		8135b3c37adb	TSCA_Blue_Dream	1	TRUE	1406965	150
SRR4448462		817f7ca8c2db	TSCA_Cindarella_99	1	TRUE	2893932	150
SRR4448463		81a75b36c089	TSCA_Blackberry_Pie	1	TRUE	1163680	150
SRR4448464		824dc4885525	TSCA_Lavender	1	TRUE	1037087	150
SRR4448465		827f0568ede5	TSCA_Ingrid	1	TRUE	1351041	150
SRR4448466		82e8d28bad16	TSCA_Lemon_Skunk	1	TRUE	1345428	150
SRR4448467		83355751b4ad	TSCA_AC/DC	1	TRUE	3775668	150
SRR4448468		858a58f9a983	TSCA_South_Sound_Tonic	1	TRUE	1162610	150
SRR4448469		85e75ed288b8	TSCA_Cenarius	1	TRUE	892918	150
SRR4448470		7968d75c00a1	TSCA_Green_Crack	1	TRUE	770668	150
SRR4448471		79fb95659380	TSCA_Triffid	1	TRUE	2117177	150
SRR4448472		791d6f0892dc	TSCA_Blue_Light_Special	1	TRUE	1212803	150
SRR4448473		794dd24adc77	TSCA_Dog_Walker	1	TRUE	913953	151
SRR4448474		7855f2325ec9	TSCA_Cannatonic_x_AC/DC	1	TRUE	756986	150
SRR4448475		786bd6abefc2	TSCA_Durban_Poison	1	TRUE	4541899	150
SRR4448476		78104f086ab5	TSCA_Hippie_Crippler	1	TRUE	1373255	150
SRR4448477		782a3c94822a	TSCA_Ace_of_Spades	1	TRUE	305935	150
SRR4448478		7a3a44b1919a	TSCA_Hitman_OG	1	TRUE	700166	150
SRR4448479		7af8d53e4424	TSCA_Sour_Diesel	1	TRUE	1491502	150
SRR4448480		760bae02a95f	TSCA_Marionberry_Kush	1	TRUE	1061394	150
SRR4448481		759816c8dc48	TSCA_Acapulco_Gold	1	TRUE	633750	150
SRR4448482		758b0d862e81	TSCA_Dog_shit	1	TRUE	781712	150
SRR4448483		753cfbd4814c	TSCA_Romulan	1	TRUE	1152354	151
SRR4448484		76c90df1a6bf	TSCA_MOB_Rhode_Island_Heirloom	1	TRUE	1461800	150
SRR4448485		7655e47d3628	TSCA_White_CC9	1	TRUE	1302944	150
SRR4448486		762ee9acc959	TSCA_Purple_Arrow	1	TRUE	1090946	150
SRR4448487		76176f8ffde6	TSCA_Kashmir_Kush	1	TRUE	1626073	150
SRR4448488		7800af4d0b0e	TSCA_Jack_Herer	1	TRUE	1431915	150
SRR4448489		76ed4ba0eb64	TSCA_XJ-B	1	TRUE	2061705	150
SRR4448490		9a9811de5da0	TSCA_Cheesequake	1	TRUE	913952	150
SRR4448491		9aacbc8c2fbb	TSCA_Tangerine_Dream	1	TRUE	1176352	150
SRR4448492		9ab1e4198b79	TSCA_Berry_White	1	TRUE	1502103	150
SRR4448493		9abf72bdc8b6	TSCA_Blueberry_Kush	1	TRUE	1070281	150
SRR4448494		99357247a38f	TSCA_Cookies	1	TRUE	348891	150
SRR4448495		99f33be1c76c	TSCA_GSC_Maybe	1	TRUE	1019203	150
SRR4448496		9a2d05dab81a	TSCA_Candy_Cheese	1	TRUE	1077478	149
SRR4448497		9a4e8d7d963e	TSCA_Chem_Dawg_Special_Reserve	1	TRUE	1211613	150
SRR4448498		959a372ff808	TSCA_Crippled_Rhino	1	TRUE	2569968	150
SRR4448499		940adfb7ac93	TSCA_Jack_Flash	1	TRUE	1034261	150
SRR4448500		93d2586b2d3f	TSCA_Apollo_13	1	TRUE	861991	150
SRR4448501		93c7994dcde6	TSCA_LSD	1	TRUE	723068	150
SRR4448502		98308bc0733b	TSCA_Black_Ice_9R1	1	TRUE	1025436	150
SRR4448503		96e350682ece	TSCA_OG_Kush	1	TRUE	1795437	150
SRR4448504		968f593e39e1	TSCA_Blue_dream	1	TRUE	1639980	150
